word	vol_lv	count
1091689	2	35
1042940	1	12
920457	1	13
920966	1	6
938208	2	38
1076217	1	9
1100617	2	36
1101050	1	21
9677554	1	8
12352402	1	20
13876912	2	50
825118	2	63
898066	1	17
925085	1	8
960872	2	39
988843	2	98
9526676	2	47
9672070	2	71
15630094	1	29
9575386	1	5
993680	2	58
1047799	1	5
1112447	1	14
9487726	1	9
81184	1	5
912013	1	22
926657	1	13
10311647	1	14
956200	2	77
1065835	2	60
13115664	2	40
1063545	1	7
894620	1	11
931775	1	17
907355	1	20
1073652	2	39
928330	1	17
932109	1	23
1131634	2	67
7147472	1	31
948793	2	39
953860	1	23
1075566	1	21
1078224	1	8
889488	1	5
1035191	2	33
1114573	2	36
6979321	1	7
12695560	1	9
1054865	1	5
1093563	1	22
899814	2	33
994249	1	30
6632887	1	12
9653533	1	21
9653643	1	30
9653644	1	26
9670915	2	33
819474	1	5
828891	2	59
860194	1	31
872826	2	49
950638	2	120
1060735	2	44
1064182	1	17
1127891	2	34
7166672	2	76
13095097	1	5
13115886	1	21
13909964	2	62
856506	1	10
1100900	1	6
1046357	2	59
1013091	1	9
1050038	2	46
948468	2	68
13911114	1	9
13911119	1	8
15971874	1	5
861702	1	9
1005074	1	11
1125387	1	12
898575	1	5
1046047	2	61
599207	1	8
927080	2	54
888217	2	38
5567383	1	6
6534308	1	24
7463974	1	13
9837153	2	94
10311395	1	5
12731299	2	63
842470	2	67
1049391	2	46
5565453	2	69
842630	2	66
1081576	1	6
826848	1	19
897056	2	35
1026389	1	13
945449	1	12
9552867	1	6
969149	1	9
1139147	1	15
879314	1	28
886416	1	8
1029877	1	18
1082845	1	10
1125792	1	10
5592773	2	37
9368403	1	21
13416279	1	13
13416574	1	7
1060609	1	27
6602579	1	10
9834837	1	31
13094889	1	16
867156	1	28
906183	2	69
910005	1	19
921622	1	20
1036470	2	79
1088584	2	32
1095461	1	11
5568433	2	33
13189959	1	6
825148	1	14
830650	2	35
954527	1	9
1055294	1	17
862445	1	20
10356145	2	34
1107502	1	21
6548777	2	42
15629846	1	6
821675	1	17
8155859	1	12
9487875	2	47
830793	1	7
12811447	1	6
889383	1	29
1018433	1	22
1041071	2	45
1092371	1	13
1025612	1	25
1120221	1	14
869052	1	23
1025858	1	10
9420325	2	37
12524774	1	9
13008223	2	73
881121	1	19
949797	1	5
15596765	1	10
857538	2	69
922769	1	15
1067971	1	14
9527162	2	38
1011429	1	19
1087755	2	79
935564	1	9
1048159	1	16
5979329	1	18
1027927	1	24
1041799	1	22
7432013	1	10
868088	2	97
920335	1	17
1001106	1	28
1046696	1	28
13512968	1	25
13768181	2	42
10204678	1	17
824252	1	10
1130319	1	27
8069110	1	14
824502	2	40
955790	1	14
848586	1	16
913009	1	24
1049832	2	109
1791199	1	8
1791508	1	17
1800030	1	7
1876470	1	5
1915282	1	10
1925222	1	20
999020	1	30
12385050	2	69
995233	2	73
1043357	1	31
848907	1	25
889576	2	34
934848	2	56
939032	2	41
945399	1	10
948150	2	46
952846	1	11
1012112	1	24
1065991	1	7
1090953	2	85
1093036	2	33
1134533	1	11
7409825	1	24
9420107	2	67
930305	1	5
1012051	1	14
1116673	2	41
1127141	2	49
10149964	1	12
10149224	1	11
1009821	2	68
13512659	2	37
915651	2	96
6463789	2	124
15596542	1	5
9526569	1	22
10204069	1	21
847521	2	121
903260	1	10
977839	1	8
983753	2	79
996961	1	18
1001953	1	14
1085537	1	18
1116349	2	59
1118621	1	6
1130734	1	15
5979339	1	24
9677658	1	14
1072590	1	13
9931017	1	9
7166797	2	45
13776309	2	38
1088778	1	24
6632423	1	18
942554	1	6
1055499	1	8
955825	1	5
999360	2	49
13115849	1	7
845245	1	27
1036699	2	75
1043068	2	34
8091108	2	34
8160253	1	22
8160436	1	13
827347	1	17
904381	1	15
882980	1	12
923339	1	15
996055	1	21
7409956	1	28
1137899	1	12
1072521	2	41
9396513	1	20
845789	1	16
1056402	2	34
908290	2	46
1063643	1	7
1066276	1	14
837076	1	19
881126	1	8
923438	1	13
1048161	1	14
1079659	1	29
1054917	1	18
1062653	1	8
1070428	1	13
1083548	2	57
954264	1	5
12262735	2	44
899655	1	12
987009	1	17
5591405	2	57
86652	1	5
934507	2	46
872062	2	32
1020322	2	33
821553	1	14
8292967	2	44
884366	1	28
939462	1	9
1040347	1	26
1125215	1	20
940223	1	9
1032213	2	54
1080811	1	9
13131271	2	38
9655616	2	61
1059285	1	10
948478	2	88
971599	1	17
1049478	2	60
1110524	1	23
1117403	2	35
7433511	1	19
930488	1	7
6773187	1	29
1040963	1	13
6463520	2	128
5565992	1	16
5572133	1	29
6919436	1	15
871883	1	7
944419	2	107
1139702	2	102
1063868	2	32
973444	1	19
1070093	1	31
9575234	1	8
12187392	1	15
1005092	1	9
9654993	1	19
10309617	2	62
13911198	1	6
6551972	1	6
50509	1	8
1073426	2	97
1123831	2	38
897615	1	26
963060	1	7
971843	1	7
1079812	1	30
1076280	1	28
13776783	1	8
902524	1	11
1055970	1	18
9855865	1	9
10204446	1	8
13768727	1	14
13910144	1	10
902413	1	6
5590457	1	6
13155046	2	40
903239	2	56
955559	1	7
1136171	2	37
843259	2	146
887526	2	90
5589176	1	21
15687021	1	11
960551	2	32
10142276	2	45
10355599	1	7
12757398	2	38
820296	2	34
936892	2	33
935463	2	41
948720	1	14
9837463	1	20
888145	1	13
966832	2	98
1133169	2	89
13115659	1	19
859844	1	13
883701	1	25
7410320	2	51
7143244	1	5
10255125	1	5
13776978	1	6
1077260	1	15
1116728	1	12
1117539	1	30
7410246	1	7
16769802	1	25
980448	1	24
5567955	1	9
9858794	2	92
15596892	1	25
5567169	2	54
947678	2	57
953434	1	12
12781924	2	45
976980	1	20
1068322	1	13
13775469	1	10
1116497	1	20
822735	1	16
905812	2	34
1013868	2	43
1077600	2	136
1082947	2	62
1126474	1	23
892936	2	97
1007730	1	22
1010439	1	13
12811966	1	22
10149252	1	16
932464	2	60
1091483	1	22
14025141	1	11
15452592	1	10
15452902	1	27
15595872	2	41
15716751	2	73
15972028	1	15
893990	1	10
6391384	1	28
10457452	1	14
935811	1	20
869500	2	66
984934	1	8
1120258	2	49
1120475	2	57
5568803	1	9
6443018	1	19
6464155	1	5
8159997	2	40
9487373	1	19
9487912	1	6
922099	1	6
1045253	1	13
1078803	1	13
15973171	1	31
843064	2	32
12351932	1	13
924299	1	24
1112073	2	74
9707010	2	54
12263281	1	11
844311	1	13
1055582	1	28
965864	2	37
851231	2	52
983729	2	35
1047993	2	36
8175869	2	81
952925	2	72
1080706	2	83
13115790	1	10
13446984	1	30
926157	1	18
1095538	1	25
7132217	1	9
8249513	2	63
9835451	2	95
15596498	1	16
823348	1	16
832390	1	11
877457	1	11
915859	1	11
1132445	2	62
915715	2	68
996076	2	52
942663	1	6
1049110	1	5
9296861	1	6
9912044	2	38
942711	1	25
1077659	1	17
1079449	1	10
1095403	1	12
9655456	1	17
1059300	1	24
13158077	1	16
13417205	1	6
6396034	1	11
1131879	1	31
1071519	1	18
988913	1	20
1041381	2	49
1110483	2	83
13910941	1	5
1000605	2	56
1026360	1	20
5572972	1	21
1014286	1	6
862867	1	27
1027004	1	8
1095552	2	34
856207	2	72
926664	2	34
852202	1	31
954444	1	16
970708	1	13
1078116	1	28
936270	2	32
6463624	1	17
6463625	1	11
6464181	1	17
6979053	1	21
938394	2	63
988505	1	17
1055408	1	16
1091158	2	64
7441209	1	22
9677850	1	19
9831469	2	60
13133917	1	11
13381517	2	37
905953	1	15
1102831	1	5
8160043	1	10
8160437	1	12
5979183	1	7
5566881	1	11
945826	1	15
15830982	1	8
1032334	1	25
2851516	1	6
5812455	1	5
1036126	1	15
6463582	1	13
9677615	1	31
1099011	1	5
950850	1	27
1125116	1	20
832984	1	10
1074265	1	10
1103011	1	21
5567572	1	16
6391112	1	13
7168517	1	31
939276	1	14
976511	2	95
5571798	1	25
6533912	2	66
869024	2	126
898387	1	7
6513559	1	23
1135765	1	5
9837182	2	32
9837817	1	15
958950	1	25
914245	2	82
1065871	2	60
7147783	1	28
13416254	1	5
16220947	1	14
9707273	1	21
979312	2	68
1109680	2	56
10122046	1	10
834797	2	70
882850	2	45
1076248	1	10
993603	1	6
7025186	2	32
848369	1	20
859676	2	61
1146588	1	7
9655326	1	25
8090659	2	40
826833	2	32
1096508	1	27
6978871	1	30
12263277	2	50
945954	1	10
5568155	1	22
7155759	2	82
14050539	1	9
1085888	1	22
929319	2	35
981797	1	21
1007244	2	82
1040222	2	34
16769965	1	10
9270796	2	74
12730170	1	13
994693	1	11
1012526	1	5
1033690	2	70
9264879	1	13
841547	1	5
990245	1	15
982304	1	12
890127	2	66
1094562	2	98
1106013	2	65
1108654	2	129
5995236	1	8
832179	1	10
974958	2	57
1029252	2	111
1033222	1	22
1077112	1	16
10352218	1	7
828993	2	54
860221	1	15
984425	1	24
1021621	1	10
1026469	1	18
1048515	1	16
1052214	2	43
1055337	1	23
1075703	1	22
1065705	2	40
969071	2	49
5979156	2	61
985399	1	18
842286	2	43
14111400	2	55
1099877	1	8
1115295	1	15
940859	1	28
898404	2	42
908089	2	69
1040712	2	73
12132773	1	28
1121045	1	13
985958	1	6
1082968	1	10
860640	1	8
920223	1	22
1073877	2	39
1102491	1	19
981582	1	10
5570590	2	37
9296787	1	18
12263238	2	48
12263623	1	24
850689	1	5
1055709	1	7
819591	1	14
1107827	1	17
7146027	2	42
10150097	2	55
891008	1	8
990771	1	7
903576	1	26
937069	1	14
1078315	1	16
13094926	1	19
15452337	1	5
15452570	1	21
9526168	1	18
9526287	1	11
997580	2	78
1024581	2	42
5979308	1	22
5565425	1	30
1113631	1	7
862714	1	28
1127003	2	39
9392845	1	31
878215	1	28
17999706	1	21
5995449	2	36
6773183	1	7
895241	2	45
1056106	1	9
5574358	2	63
9526549	1	5
9934834	1	9
858014	1	19
869895	2	70
945929	1	22
958302	1	13
980984	2	64
986674	1	12
1006843	1	14
1011869	1	30
1029479	2	119
1112780	1	31
1114907	1	27
9677165	1	8
1037387	2	54
909611	1	31
924691	1	16
1035790	1	22
1084423	1	25
1135331	1	11
6704452	1	7
1039975	1	20
889511	2	111
12352022	1	17
6978831	1	6
1188731	1	15
1302756	1	21
1356970	1	11
951339	2	45
958233	2	107
1023078	2	44
5568152	2	38
12577352	2	34
13512621	1	11
13986663	1	20
14077819	1	11
15595839	1	8
15596313	1	7
847803	2	56
891012	1	5
964221	2	146
1032597	1	12
1125607	1	10
1128006	1	7
1060669	1	11
844930	2	41
1051228	1	17
6979437	2	60
12263045	1	16
7162027	1	19
9575081	1	8
933492	2	39
15507063	1	19
1037584	1	9
921931	1	5
1062857	1	31
870513	1	22
998236	2	68
866102	2	68
887220	2	44
1131047	2	68
14025595	1	18
981629	1	6
5981275	1	5
10355612	1	10
10356811	1	5
5587466	1	11
5591922	1	18
1067400	2	35
7157315	1	13
12301980	1	7
5588735	1	7
15572803	1	11
1080534	1	5
9837320	2	53
1017890	2	56
1108940	2	77
1019941	1	8
8091299	1	8
13115884	1	13
1026074	1	18
13416129	1	10
836952	2	84
1089174	1	21
9187481	1	5
1106445	2	39
6442819	1	21
835675	2	45
907566	1	7
926320	1	19
9655122	2	42
896615	1	14
9526847	1	11
997080	2	35
1035903	1	14
1112169	1	19
1080888	2	67
1099096	2	33
892383	1	27
893872	1	15
1017782	1	8
9296849	2	72
889909	1	14
5979429	2	42
937330	2	79
1056165	2	33
832768	2	114
1032656	1	12
953900	1	7
10285329	1	27
1031594	1	11
8068721	1	5
9935090	2	39
1073313	1	8
9337551	1	7
13095467	1	6
15742123	2	75
926544	2	38
5995915	1	19
9575548	1	23
840858	1	22
869465	2	58
914361	1	10
937358	1	21
1011936	1	6
6772719	1	6
6944699	1	7
7086848	1	12
7167857	2	33
8118584	2	33
13512710	1	27
14050761	1	17
15778265	1	16
868645	2	75
12384697	1	31
15596572	1	25
15926424	1	17
15926679	1	5
930288	1	8
1015380	1	30
9270799	2	46
9445877	1	11
882703	2	33
872029	1	7
952337	2	35
1044681	1	21
1070310	1	11
6463569	1	17
9419561	2	32
9553164	1	8
9553363	1	7
1068865	2	52
1096172	2	79
13039837	1	10
860651	2	74
6548593	1	11
867396	1	6
997186	1	6
944551	1	5
1035800	1	17
5586225	2	32
13986534	1	16
13987338	1	22
885422	1	15
1116652	1	29
15511302	2	44
1017616	2	49
869054	2	74
1086196	1	16
987947	2	46
1078991	2	35
1084001	2	68
1127527	2	38
10311907	1	18
901578	2	32
906581	2	85
1032512	2	111
15927502	1	6
854190	2	57
867898	1	6
996527	1	5
1069306	2	69
1092972	1	13
6533746	2	106
8203464	1	16
10182862	2	39
10254381	1	12
12263852	1	6
12523737	1	5
13505839	1	11
12781925	1	20
831296	2	47
10455655	1	12
1093896	1	12
1062283	2	106
987061	1	28
852417	1	5
959900	2	94
1036161	1	18
1136848	2	73
1075770	2	34
1114992	2	106
1129080	1	27
1093830	1	22
1101638	1	8
9297309	2	48
820082	2	88
962041	2	60
828520	1	14
9419563	2	67
9419567	1	7
12810498	1	23
839825	1	11
867861	1	9
913502	1	28
9527458	1	23
821976	2	166
9242345	2	69
1023331	1	8
852524	1	10
860168	2	36
9676709	1	16
15686741	1	7
15686963	1	20
1185667	1	6
1198103	1	6
1359247	1	6
1361359	1	26
1433221	1	9
12330979	1	6
6463628	1	25
925987	2	57
7167962	1	9
858730	1	27
990694	1	29
857638	2	108
12263759	1	30
1079414	1	18
13413299	1	12
887744	2	71
903956	1	6
935398	1	5
1107816	1	20
1136392	1	22
13007358	1	18
870204	1	13
840495	1	19
861656	1	12
941052	2	34
1030435	1	20
1048439	1	7
1080552	1	18
1034529	1	9
1115163	1	22
878290	2	131
1043847	1	7
9652066	2	53
839248	2	33
870568	1	25
892838	2	32
1086668	1	8
1105785	1	6
8019186	2	72
942425	1	17
10285000	1	5
13115805	2	36
1046446	1	14
942482	1	11
12171222	1	27
842978	1	5
958819	1	17
10456613	2	80
12428130	1	15
12524588	1	21
12582235	2	36
9935561	1	7
1105267	1	13
8019710	2	33
9830129	1	17
13115643	2	39
869827	1	10
10356219	1	13
889692	2	73
1032145	1	7
984598	2	34
13008270	1	15
5567818	1	10
5568334	1	16
5568748	1	10
841683	2	36
1099181	1	6
864099	1	8
969197	1	16
6463954	1	10
1159630	1	5
9677565	1	11
997184	2	35
1056163	1	5
984351	1	10
964749	1	14
854513	1	14
1037063	1	14
919787	1	7
879986	1	12
1065407	1	31
888815	1	10
890260	1	26
1088544	2	74
1095883	1	29
6553210	1	24
6554573	1	23
6554900	1	12
837482	1	10
841282	1	17
841615	2	44
848684	2	48
1113460	2	70
9676999	1	24
9885567	1	10
1138742	2	33
1064908	1	23
973979	1	31
1008827	1	7
1134016	2	34
7149521	2	37
7409618	2	90
9522352	2	101
12695850	1	6
13115637	2	76
13776284	1	18
17105007	1	12
17974317	1	24
6961414	1	11
972229	2	82
9526702	1	15
1113098	1	18
1055822	1	5
1077500	1	6
1120779	1	8
9831618	1	17
900780	1	22
6391178	1	14
17249007	1	16
1091832	1	28
1002684	1	6
1073324	1	24
6632563	1	6
1077643	2	114
6979594	1	28
8118786	1	19
8175901	1	18
9828865	2	33
845571	1	9
836983	1	9
5582370	2	32
836836	1	30
937068	1	7
851548	1	16
1129145	1	18
8181182	1	11
8181217	1	18
8181235	1	14
9488035	2	42
10121891	1	27
10355787	1	8
13671542	1	24
954097	1	7
982283	2	97
15452641	2	54
965889	2	70
1010123	2	54
1134472	2	56
13038900	1	8
15452756	1	14
862706	1	18
888423	1	13
1056536	1	30
9837496	1	12
1065021	2	61
929160	1	6
898929	1	17
889681	1	29
1060952	1	8
946434	1	20
1126447	1	5
951593	2	122
9553179	1	8
898312	1	17
1008715	2	67
1109367	2	90
1124072	1	8
1126803	1	13
13007244	1	21
13007986	2	73
1023708	1	8
8198016	1	10
834738	1	22
890441	1	29
1081434	1	20
6919377	1	30
8066280	1	7
10121604	1	23
1090755	1	10
5589747	1	12
898848	2	41
969039	2	84
1093244	2	38
1095645	2	142
825610	1	6
840146	1	11
6602643	2	33
9420103	1	11
1062232	1	31
15452806	1	8
873151	2	46
5981515	2	33
1089457	2	46
6772658	1	17
869575	1	11
883677	1	11
979308	1	11
1120147	1	6
9419736	1	17
9651712	1	10
14025166	1	16
1086814	1	27
8019439	1	17
826099	1	29
1127639	2	36
15716606	1	19
836924	2	44
981433	1	12
1067052	2	36
1111897	1	23
5572151	1	16
10150252	1	7
10311414	1	6
10311628	1	7
13190370	2	50
15512052	1	5
935099	1	7
5566844	2	42
834545	2	37
1038585	1	12
13510931	1	12
952008	1	31
963007	2	40
9677369	1	13
1046485	1	14
1017966	1	23
840831	1	28
938714	1	8
988233	2	59
1067211	1	18
1092014	2	61
1107808	2	35
5591776	1	27
6442531	2	58
9296407	2	60
989369	1	11
1040440	1	6
13157834	1	10
13190158	1	6
886442	1	12
918776	2	83
1071652	1	21
1131735	1	19
8019001	1	9
8353108	1	14
8355974	1	26
9885527	1	9
12757217	1	16
15660256	2	39
850104	1	10
1103550	1	29
9527293	2	54
1054432	2	44
1135459	1	15
10204543	2	43
842366	1	13
948748	2	38
10456174	2	41
922437	1	8
8293703	2	43
9446821	1	7
5995483	2	102
8019726	1	5
990251	2	67
1033187	1	14
6772937	1	22
15566733	1	18
991242	1	12
1142063	1	10
1299049	1	9
1362748	1	14
1112295	1	5
15716980	1	22
17106197	1	7
929410	2	68
1134801	1	16
1055835	2	63
890802	1	19
916588	2	40
1068093	1	21
1103812	2	62
7409907	2	122
17104661	1	7
17178955	1	25
17179426	1	16
17179662	1	17
860647	2	41
1100666	1	12
15717269	1	9
1002141	1	21
15926962	2	50
917619	1	9
6391016	1	17
6463476	1	14
6463530	1	15
903535	1	14
960060	2	50
882248	1	8
12385197	1	5
1130369	1	17
12188587	2	52
868970	2	45
15972414	1	12
854727	1	17
1048662	1	6
15596762	1	6
952184	1	14
843441	2	36
8019902	2	74
865994	1	10
1101870	1	8
969849	1	15
6904527	1	27
964996	1	7
6463919	2	34
976022	1	6
895473	1	16
1124047	1	17
952122	2	69
1038144	2	56
7115533	1	15
7409999	2	61
13115507	1	28
971021	1	7
1073165	1	29
1085683	1	5
1111605	2	32
5592142	1	10
7147811	1	10
8090600	2	46
10285133	2	65
12263091	2	35
5592030	2	77
923211	2	56
1131728	1	6
15596409	1	24
822966	2	97
1001986	1	6
5995353	1	15
12159933	1	8
13040148	1	20
1131236	1	31
830070	2	75
1105590	1	22
13039836	1	14
855745	1	27
858770	1	19
6602685	1	30
6978975	1	7
7409657	1	13
961194	1	11
871033	2	56
1124053	1	20
13382213	2	44
973436	1	5
5586918	2	51
8158003	1	11
847434	2	58
1107933	1	13
9368382	1	19
1075757	1	28
1117548	1	8
505630	1	9
590178	1	7
696283	1	7
854474	1	12
1020103	1	26
1041314	1	13
5567132	1	9
5568762	1	13
5995069	1	10
836805	1	7
891006	2	34
1083730	1	22
827965	1	15
882047	2	64
1038703	1	9
6703742	2	125
8069126	1	15
1104195	2	60
1105575	1	9
9878849	1	29
13413289	1	15
909067	2	45
1106592	1	20
16809438	1	7
1124332	2	32
1024401	1	22
1014977	2	42
833556	2	287
954209	2	36
12263857	2	70
863930	2	58
1022072	2	48
5568322	2	47
9553186	1	18
7025521	1	7
1044588	1	7
9677446	2	39
15973247	1	11
1055474	1	19
5566550	1	23
927299	2	50
1089687	1	19
972129	1	7
6395932	1	17
869874	1	25
912457	1	21
8144652	1	8
1053378	1	5
959345	2	47
14106671	1	12
1067391	2	32
1095246	2	56
928233	1	27
958257	1	18
1099002	2	36
8119151	1	24
8352985	1	18
12781505	1	26
1067311	1	21
833074	1	26
921380	1	30
931646	2	40
991124	2	86
845655	1	5
969252	2	32
989221	2	42
10342009	2	43
1069047	2	82
13213355	1	14
852851	1	11
12757382	1	18
927277	2	62
6552452	1	20
10285499	1	12
12781498	2	56
849120	1	27
1098062	1	7
8018999	1	5
6602565	2	42
7431915	1	5
12810467	1	16
17291307	1	11
18004942	1	7
869843	1	11
956598	1	12
1003750	1	27
1046972	1	17
905786	1	13
1024426	1	11
9245052	2	39
1072300	1	10
916431	1	15
9854788	1	22
7167964	2	36
10285286	2	40
13115578	2	34
907861	1	10
1120416	2	51
1124448	1	13
13876872	1	7
9884342	1	9
904283	1	17
997766	2	35
1003736	1	11
1025881	1	9
9446692	2	72
12183644	2	58
12188388	1	8
15742058	1	12
1352718	1	17
877366	2	34
1066608	2	42
5582169	1	6
9655652	1	5
1068325	1	15
10356410	1	18
6534414	1	24
9526278	2	47
962676	2	76
1070433	1	13
921034	1	12
13189991	2	53
954759	1	25
1068250	1	26
1118757	2	126
5569820	1	9
6979097	2	34
9571147	1	16
16219303	1	20
989333	2	60
1020881	1	5
1135310	1	31
15596984	1	7
881979	1	11
8068664	1	7
10308345	2	80
1082700	1	30
1112491	1	28
6391144	1	11
12351873	1	7
15742050	1	5
825226	1	25
1034413	2	42
13095004	1	27
884554	2	47
10351615	1	13
904628	1	27
9553149	2	39
12673402	1	6
9526686	1	5
9527603	2	51
13006892	1	5
989307	1	16
18022253	1	5
1120309	1	14
1004185	1	15
9419735	1	10
832968	2	40
983654	1	27
6514193	1	6
6979801	1	25
6961515	1	12
836181	1	21
15595950	1	28
15973135	2	41
12695419	1	25
12807276	2	34
1072626	1	27
12380603	2	40
1115733	1	19
914476	2	65
6979220	2	71
9803678	2	36
869807	2	69
1058629	1	5
9526709	1	6
879752	2	90
1033238	1	27
10285412	1	17
12456604	1	9
16770088	1	14
1127511	2	80
9837998	1	6
12188375	1	11
901957	1	26
848708	1	5
974159	1	18
997363	1	21
851191	1	17
13115931	1	5
940655	2	35
953810	1	28
5568802	1	24
7146026	2	81
1063373	1	24
8067309	1	31
1044111	1	6
16122359	1	22
7167316	1	20
12132809	2	32
862123	1	11
1046865	2	58
1047525	2	61
8019639	1	8
984250	1	26
820739	1	14
1005790	1	13
8019525	1	5
9677494	2	66
897044	2	42
909618	2	35
5584615	1	11
7441976	1	14
856225	1	12
877958	1	20
881200	2	46
1001117	1	6
6704237	2	33
7410031	1	15
7443171	1	16
1042774	1	14
845050	1	12
1040039	1	28
8249237	2	37
874998	1	31
8354552	1	6
1052686	1	12
6442722	1	12
6442817	1	6
12524662	1	7
899876	1	13
7433222	1	29
934243	1	18
1136033	2	98
831465	1	11
889632	2	49
1013438	1	15
1017879	1	18
1045826	2	74
1047316	1	18
1103823	1	16
1129314	1	20
821138	1	12
15972433	1	29
917622	1	16
1116385	2	53
8069020	1	19
9835654	1	5
15716368	1	15
823840	1	9
837298	1	5
868107	1	12
890597	2	53
990519	1	28
1097889	1	17
6391098	1	9
9526837	1	6
12757339	1	10
15596834	2	45
1012052	2	113
13210419	1	14
827194	1	30
13213349	1	7
9446529	1	11
9677447	2	73
974004	1	23
1017718	2	47
1027474	2	39
1066949	2	47
7409549	1	9
7409574	1	5
12524061	1	13
13513218	1	31
15740952	1	5
910340	1	16
1102275	1	29
16809585	1	6
947287	2	69
1001282	1	6
1009053	1	10
1059763	2	105
1108812	1	10
1134750	1	22
5579545	1	16
7432798	1	17
9553090	1	12
1030282	2	39
840692	2	84
979674	2	54
1040530	2	72
1113006	1	10
8069139	1	29
13213519	1	8
1037692	1	15
15596407	1	18
939280	1	6
860849	2	36
965803	1	8
6396289	1	7
13190557	2	57
887375	2	40
944414	1	13
12330401	1	19
12352183	1	25
830390	1	5
856455	2	38
1007764	1	7
1041236	1	5
8293439	2	126
5995433	1	14
964353	1	20
9419393	1	10
9553036	1	10
1095087	2	39
12188021	2	41
895622	1	8
5569074	2	38
973457	1	13
1061068	2	64
12671008	1	6
12731579	1	11
1057797	1	7
10142832	2	47
983554	1	5
5569200	1	9
10150175	1	7
1030232	1	17
12457295	1	14
837561	1	21
857348	2	78
923005	2	61
943030	2	48
16770137	1	11
819227	2	57
976617	1	17
984705	1	15
1093912	1	13
835307	1	20
5584849	1	13
5584477	1	19
823688	1	9
839887	1	13
1118606	2	51
1123222	1	6
885779	2	62
900056	1	17
905353	2	60
915848	1	25
9879190	2	33
943833	1	20
12384731	1	5
906387	1	27
971784	1	14
910110	1	10
1025413	1	7
1033856	1	9
5570147	1	21
828734	1	11
1025435	2	36
1025888	1	15
1077012	1	7
836964	2	58
1031360	1	12
9654918	1	11
12731754	1	16
6553571	2	74
15972644	1	30
933180	1	10
954179	2	40
979733	1	30
1071408	2	34
1080662	2	41
1106202	1	13
8181356	1	19
829920	2	32
900964	2	34
1022603	1	18
485048	1	9
900852	2	33
6554307	1	19
10254024	1	11
15741823	1	29
1074842	1	17
838118	1	11
950463	2	75
13910089	1	27
953622	1	25
841781	1	7
880511	1	6
937790	1	7
953278	2	123
1014054	2	87
6772634	1	31
8293166	1	8
12263153	1	13
12263467	1	9
15686855	1	6
897007	2	38
845138	1	12
5563862	1	19
1120353	2	50
12452939	2	56
837413	2	86
839064	1	6
1023020	1	29
8011424	1	5
1018049	1	23
1028621	2	45
854734	1	14
1136896	2	33
830898	1	11
839225	2	46
880714	1	19
987557	2	117
846118	1	20
932448	1	17
1051258	1	17
869648	1	12
6513891	2	61
6039604	1	31
834780	1	5
932888	2	34
968037	1	10
1051595	1	6
1089843	1	29
1113245	1	10
13417421	1	5
15596140	1	16
6703760	1	8
2496543	1	18
9368491	2	62
1038722	1	24
824642	2	133
914244	1	19
880007	2	35
846256	1	10
867650	1	20
1006443	1	6
1037705	1	21
964490	2	38
992999	1	24
27158	1	5
35510	1	7
6472672	1	5
12262679	1	19
896225	1	14
897810	2	41
959973	1	14
1080334	2	32
13213293	2	33
957330	2	34
978265	2	50
979022	2	66
1015153	1	29
1068148	1	28
1106838	1	16
5565554	2	34
6773193	1	10
10121570	1	6
12525149	1	31
13512727	1	16
5590737	1	20
850559	1	15
1103513	2	67
5567030	1	5
13412120	1	13
12263449	2	80
6391534	2	53
16729363	2	37
961785	1	28
1100778	2	40
9677163	1	30
10456304	1	11
1058591	2	56
987032	1	17
10311371	1	10
12949607	1	24
868735	1	15
1021486	1	5
856818	2	63
1124322	1	11
1134606	1	12
848136	2	72
872374	1	24
879309	1	7
898867	2	121
998519	2	57
1038535	1	22
1048889	2	72
1101560	1	27
12183528	1	22
12523951	1	16
15716098	1	20
851870	1	7
965729	2	53
971314	2	46
1038437	2	36
12263551	1	16
12263589	1	12
828771	2	34
844258	1	15
1002431	1	23
1103068	1	17
7168880	1	8
10149897	1	16
12131973	1	6
987941	2	114
15452673	1	5
869688	2	58
1092878	2	57
13190368	1	7
1134821	2	51
848733	1	11
1078753	1	15
8018992	1	25
1053981	1	30
1136868	1	8
1003749	1	7
9337224	1	9
918635	2	45
1072437	2	65
13115503	1	6
959461	1	18
850204	1	14
861013	2	35
9704907	1	17
1116202	1	9
1098487	1	10
1024617	1	10
13115822	2	38
933818	1	5
1076440	1	23
6703940	1	27
9837995	1	15
860863	1	11
972558	1	8
1011100	1	18
1113070	1	15
10200030	1	21
15596094	2	66
923372	1	8
969537	1	6
1078913	1	12
1090666	2	35
9677923	2	38
9420065	1	29
936094	1	31
1114791	1	6
826609	2	49
981837	2	45
1049722	1	15
9704633	1	7
862854	2	152
1139504	1	14
1190069	1	5
1195889	1	10
1196835	1	6
1297608	1	5
1332913	1	5
1408647	1	5
9420177	2	45
16809581	2	36
974700	1	5
1019991	1	24
1041204	1	12
1099289	1	8
9836140	2	47
1071157	1	12
920903	1	7
928293	1	23
1122342	1	20
838571	2	80
843896	1	21
883825	2	38
1060240	2	38
6919373	2	36
9245287	1	19
13115568	1	21
9673889	1	29
9677095	1	21
1048361	2	56
1021859	1	7
970844	1	10
1064919	2	73
9526627	1	25
1086763	2	58
1065955	1	26
9396803	1	22
972041	2	77
1090336	2	32
1121894	2	63
13512105	1	7
889768	1	23
9837654	1	16
